'Frame (30fps)', 'hips', 'neck', 'head', 'eye_R', 'eye_L', 'clavicle_R', 'shoulder_R', 'upperArm_R', 'elbow_R', 'lowerArm_R', 'hand_R', 'clavicle_L', 'shoulder_L', 'upperArm_L', 'elbow_L', 'lowerArm_L', 'hand_L', 'upperLeg_R', 'knee_R', 'ankle_R', 'upperLeg_L', 'knee_L', 'ankle_L'
1011,-2622,-4.38,-5.35,4.38,4.38,63.25,-28.94,-17.99,-48.11,-85.89,-81.69,36.92,-21.07,-27.55,-27,-63.31,29.89,-20.85,40.69,-19.84,-20.85,40.69,-19.84
1012,-2595,-4.35,-5.4,4.35,4.35,62.48,-28.41,-17.23,-47.4,-85.02,-81.91,37.42,-20.14,-28.02,-27.53,-62.58,21.79,-20.75,40.48,-19.74,-20.74,40.48,-19.74
1013,-2557,-4.32,-5.45,4.32,4.32,61.67,-27.86,-16.52,-46.72,-84.09,-82.11,37.98,-19.2,-28.48,-28.09,-61.68,13.5,-20.59,40.18,-19.59,-20.59,40.17,-19.59
1014,-2499,-4.28,-5.5,4.28,4.28,60.85,-27.29,-15.87,-46.05,-83.12,-82.29,38.63,-18.27,-28.92,-28.68,-60.57,5.19,-20.35,39.71,-19.36,-20.35,39.71,-19.36
1015,-2429,-4.25,-5.55,4.25,4.25,60,-26.68,-15.26,-45.39,-82.12,-82.45,39.36,-17.34,-29.34,-29.28,-59.31,-2.93,-20.06,39.15,-19.09,-20.06,39.14,-19.09
1016,-2359,-4.21,-5.59,4.21,4.21,59.14,-26.06,-14.68,-44.74,-81.1,-82.6,40.17,-16.41,-29.74,-29.88,-57.98,-10.71,-19.76,38.57,-18.81,-19.76,38.57,-18.81
1017,-2297,-4.17,-5.63,4.17,4.17,58.26,-25.42,-14.12,-44.1,-80.09,-82.73,41.04,-15.49,-30.12,-30.49,-56.57,-17.94,-19.5,38.06,-18.56,-19.5,38.06,-18.56
1018,-2236,-4.13,-5.67,4.13,4.13,57.38,-24.77,-13.59,-43.47,-79.09,-82.85,41.98,-14.58,-30.48,-31.09,-55.09,-24.44,-19.24,37.54,-18.31,-19.23,37.54,-18.31
1019,-2160,-4.08,-5.71,4.08,4.08,56.49,-24.11,-13.07,-42.85,-78.12,-82.96,42.96,-13.67,-30.81,-31.67,-53.55,-30.03,-18.9,36.9,-17.99,-18.9,36.89,-17.99
1020,-2070,-4.04,-5.74,4.04,4.04,55.6,-23.44,-12.59,-42.25,-77.19,-83.05,43.98,-12.79,-31.12,-32.23,-51.93,-34.53,-18.5,36.12,-17.61,-18.5,36.11,-17.61
1021,-1977,-3.99,-5.77,3.99,3.99,54.72,-22.77,-12.13,-41.65,-76.32,-83.13,45.02,-11.91,-31.4,-32.77,-50.26,-38.35,-18.08,35.29,-17.21,-18.08,35.28,-17.21
1022,-1880,-3.94,-5.8,3.94,3.94,53.84,-22.09,-11.7,-41.06,-75.53,-83.19,46.08,-11.06,-31.65,-33.26,-48.52,-42.03,-17.62,34.4,-16.78,-17.62,34.4,-16.78
1023,-1780,-3.89,-5.83,3.89,3.89,52.97,-21.42,-11.3,-40.49,-74.79,-83.25,47.15,-10.23,-31.87,-33.72,-46.72,-45.55,-17.14,33.47,-16.32,-17.14,33.46,-16.32
1024,-1677,-3.84,-5.85,3.84,3.84,52.11,-20.76,-10.93,-39.93,-74.11,-83.3,48.21,-9.41,-32.06,-34.12,-44.87,-48.91,-16.63,32.47,-15.84,-16.63,32.47,-15.84
1025,-1570,-3.79,-5.87,3.79,3.79,51.27,-20.1,-10.59,-39.37,-73.47,-83.34,49.25,-8.63,-32.22,-34.47,-42.96,-52.12,-16.09,31.42,-15.33,-16.09,31.42,-15.32
1026,-1447,-3.74,-5.89,3.74,3.74,50.45,-19.46,-10.28,-38.83,-72.87,-83.37,50.27,-7.87,-32.35,-34.75,-41,-55.18,-15.44,30.15,-14.71,-15.44,30.15,-14.7
1027,-1311,-3.68,-5.9,3.68,3.68,49.65,-18.83,-10,-38.3,-72.32,-83.39,51.26,-7.13,-32.44,-34.96,-38.99,-58.06,-14.69,28.69,-13.99,-14.69,28.68,-13.99
1028,-1191,-3.62,-5.92,3.62,3.62,48.88,-18.23,-9.76,-37.79,-71.8,-83.41,52.19,-6.43,-32.5,-35.1,-36.93,-60.79,-14,27.34,-13.34,-14,27.34,-13.34
1029,-1107,-3.57,-5.93,3.57,3.57,48.15,-17.64,-9.55,-37.28,-71.33,-83.43,53.07,-5.77,-32.52,-35.14,-34.83,-63.34,-13.5,26.35,-12.86,-13.49,26.35,-12.85
1030,-1040,-3.51,-5.93,3.51,3.51,47.45,-17.08,-9.38,-36.79,-70.9,-83.43,53.93,-5.13,-32.49,-35.1,-32.69,-65.73,-13.08,25.54,-12.46,-13.08,25.53,-12.46
1031,-965,-3.45,-5.94,3.45,3.45,46.79,-16.56,-9.24,-36.31,-70.5,-83.44,54.81,-4.54,-32.42,-34.97,-30.51,-67.93,-12.59,24.59,-12,-12.59,24.59,-12
1032,-863,-3.39,-5.94,3.39,3.39,46.17,-16.06,-9.14,-35.84,-70.14,-83.44,55.7,-3.98,-32.31,-34.77,-28.29,-69.97,-11.91,23.25,-11.35,-11.91,23.25,-11.34
1033,-753,-3.32,-5.92,3.32,3.32,45.59,-15.6,-9.08,-35.38,-69.81,-83.44,56.61,-3.47,-32.15,-34.49,-26.04,-71.82,-11.12,21.72,-10.6,-11.12,21.72,-10.6
1034,-668,-3.26,-5.86,3.26,3.26,45.07,-15.17,-9.06,-34.94,-69.52,-83.44,57.54,-3.01,-31.96,-34.14,-23.76,-73.49,-10.47,20.45,-9.98,-10.47,20.45,-9.98
1035,-610,-3.2,-5.76,3.2,3.2,44.58,-14.78,-9.07,-34.51,-69.26,-83.44,58.48,-2.58,-31.72,-33.72,-21.45,-74.97,-10,19.54,-9.53,-10,19.53,-9.53
1036,-559,-3.13,-5.64,3.13,3.13,44.12,-14.41,-9.11,-34.09,-69.04,-83.44,59.44,-2.21,-31.46,-33.24,-19.11,-76.27,-9.57,18.69,-9.12,-9.57,18.69,-9.12
1037,-513,-3.07,-5.47,3.07,3.07,43.67,-14.06,-9.16,-33.68,-68.84,-83.44,60.4,-1.89,-31.16,-32.71,-16.75,-77.37,-9.17,17.92,-8.74,-9.17,17.91,-8.74
1038,-474,-3,-5.28,3,3,43.24,-13.72,-9.24,-33.29,-68.68,-83.44,61.37,-1.62,-30.83,-32.11,-14.37,-78.28,-8.81,17.21,-8.4,-8.81,17.21,-8.4
1039,-439,-2.93,-5.06,2.93,2.93,42.83,-13.41,-9.33,-32.92,-68.54,-83.44,62.35,-1.41,-30.47,-31.47,-11.96,-79,-8.48,16.57,-8.09,-8.48,16.57,-8.08
1040,-409,-2.86,-4.82,2.86,2.86,42.45,-13.11,-9.44,-32.55,-68.43,-83.44,63.33,-1.26,-30.09,-30.79,-9.54,-79.51,-8.19,15.99,-7.8,-8.19,15.99,-7.8
1041,-385,-2.79,-4.56,2.79,2.79,42.08,-12.83,-9.56,-32.2,-68.34,-83.44,64.31,-1.16,-29.68,-30.06,-7.11,-79.82,-7.94,15.51,-7.57,-7.94,15.51,-7.57
1042,-367,-2.72,-4.27,2.72,2.72,41.72,-12.58,-9.7,-31.87,-68.28,-83.44,65.3,-1.13,-29.25,-29.3,-4.67,-79.92,-7.75,15.14,-7.39,-7.75,15.13,-7.39
1043,-354,-2.65,-3.97,2.65,2.65,41.39,-12.34,-9.85,-31.54,-68.25,-83.44,66.28,-1.15,-28.81,-28.5,-2.21,-79.91,-7.61,14.86,-7.25,-7.61,14.86,-7.25
1044,-345,-2.58,-3.65,2.58,2.58,41.08,-12.11,-10.01,-31.24,-68.24,-83.44,67.27,-1.21,-28.35,-27.67,0.25,-79.86,-7.51,14.67,-7.16,-7.51,14.67,-7.16
1045,-339,-2.51,-3.32,2.51,2.51,40.78,-11.91,-10.18,-30.94,-68.24,-83.44,68.25,-1.31,-27.87,-26.82,2.71,-79.78,-7.45,14.54,-7.1,-7.44,14.54,-7.1
1046,-335,-2.44,-2.98,2.44,2.44,40.5,-11.73,-10.36,-30.66,-68.27,-83.44,69.22,-1.44,-27.38,-25.94,5.18,-79.67,-7.4,14.46,-7.06,-7.4,14.46,-7.06
1047,-331,-2.36,-2.63,2.36,2.36,40.24,-11.56,-10.54,-30.4,-68.32,-83.44,70.19,-1.6,-26.89,-25.05,7.64,-79.51,-7.36,14.39,-7.02,-7.36,14.38,-7.02
1048,-328,-2.29,-2.27,2.29,2.29,39.99,-11.41,-10.74,-30.15,-68.39,-83.44,71.15,-1.79,-26.38,-24.15,10.1,-79.31,-7.32,14.3,-6.98,-7.32,14.3,-6.98
1049,-324,-2.22,-1.91,2.22,2.22,39.77,-11.28,-10.93,-29.92,-68.47,-83.44,72.1,-2.01,-25.88,-23.24,12.56,-79.06,-7.28,14.22,-6.94,-7.28,14.21,-6.94
1050,-320,-2.14,-1.55,2.14,2.14,39.56,-11.17,-11.13,-29.7,-68.57,-83.44,73.04,-2.24,-25.37,-22.33,15.01,-78.76,-7.23,14.12,-6.89,-7.23,14.12,-6.89
1051,-315,-2.07,-1.19,2.07,2.07,39.36,-11.07,-11.33,-29.49,-68.68,-83.44,73.96,-2.5,-24.86,-21.41,17.44,-78.41,-7.18,14.03,-6.85,-7.18,14.02,-6.84
1052,-311,-2,-0.84,2,2,39.19,-11,-11.53,-29.3,-68.81,-83.44,74.87,-2.77,-24.35,-20.5,19.87,-78,-7.13,13.93,-6.8,-7.13,13.93,-6.8
1053,-306,-1.92,-0.49,1.92,1.92,39.03,-10.93,-11.73,-29.13,-68.95,-83.44,75.76,-3.06,-23.84,-19.6,22.27,-77.53,-7.08,13.83,-6.75,-7.08,13.83,-6.75
1054,-302,-1.85,-0.14,1.85,1.85,38.88,-10.89,-11.93,-28.97,-69.1,-83.44,76.63,-3.36,-23.35,-18.71,24.66,-77,-7.03,13.73,-6.7,-7.03,13.73,-6.7
1055,-298,-1.77,0.19,1.77,1.77,38.76,-10.87,-12.12,-28.83,-69.25,-83.44,77.48,-3.66,-22.86,-17.84,27.03,-76.4,-6.98,13.63,-6.65,-6.98,13.63,-6.65
1056,-294,-1.68,0.5,1.68,1.68,38.64,-10.86,-12.31,-28.71,-69.42,-83.44,78.31,-3.97,-22.39,-16.98,29.37,-75.74,-6.93,13.54,-6.61,-6.93,13.53,-6.61
1057,-290,-1.6,0.81,1.6,1.6,38.55,-10.86,-12.49,-28.6,-69.6,-83.44,79.11,-4.28,-21.92,-16.16,31.69,-75,-6.88,13.45,-6.56,-6.88,13.44,-6.56
1058,-286,-1.51,1.09,1.51,1.51,38.47,-10.86,-12.67,-28.5,-69.78,-83.44,79.89,-4.59,-21.48,-15.36,33.98,-74.18,-6.84,13.36,-6.52,-6.84,13.36,-6.52
1059,-283,-1.42,1.35,1.42,1.42,38.4,-10.86,-12.83,-28.43,-69.97,-83.44,80.64,-4.9,-21.05,-14.59,36.24,-73.29,-6.8,13.28,-6.48,-6.8,13.28,-6.48
1060,-280,-1.32,1.6,1.32,1.32,38.35,-10.86,-12.98,-28.37,-70.16,-83.44,81.36,-5.2,-20.64,-13.87,38.46,-72.31,-6.77,13.21,-6.45,-6.76,13.21,-6.45
1061,-277,-1.23,1.81,1.23,1.23,38.31,-10.86,-13.13,-28.33,-70.35,-83.44,82.05,-5.49,-20.26,-13.18,40.65,-71.25,-6.73,13.15,-6.42,-6.73,13.15,-6.42
1062,-275,-1.13,2.02,1.13,1.13,38.29,-10.86,-13.25,-28.3,-70.55,-83.44,82.71,-5.77,-19.9,-12.54,42.8,-70.1,-6.71,13.11,-6.4,-6.71,13.1,-6.39
1063,-274,-1.03,2.23,1.03,1.03,38.29,-10.86,-13.37,-28.29,-70.75,-83.44,83.33,-6.03,-19.57,-11.95,44.91,-68.85,-6.69,13.07,-6.38,-6.69,13.07,-6.38
1064,-273,-0.92,2.44,0.92,0.92,38.29,-10.86,-13.47,-28.3,-70.95,-83.44,83.92,-6.28,-19.27,-11.41,46.98,-67.52,-6.68,13.05,-6.37,-6.68,13.05,-6.37
1065,-273,-0.82,2.65,0.82,0.82,38.29,-10.86,-13.57,-28.3,-71.18,-83.44,84.47,-6.5,-19.01,-10.93,49,-66.08,-6.68,13.04,-6.37,-6.68,13.04,-6.36
1066,-273,-0.71,2.86,0.71,0.71,38.29,-10.86,-13.67,-28.32,-71.43,-83.44,84.98,-6.7,-18.78,-10.52,50.97,-64.54,-6.68,13.06,-6.37,-6.68,13.05,-6.37
1067,-274,-0.6,3.08,0.6,0.6,38.29,-10.86,-13.76,-28.34,-71.69,-83.44,85.46,-6.88,-18.58,-10.17,52.89,-62.9,-6.7,13.09,-6.39,-6.7,13.08,-6.38
1068,-276,-0.49,3.3,0.49,0.49,38.29,-10.87,-13.85,-28.37,-71.97,-83.44,85.88,-7.02,-18.42,-9.89,54.75,-61.15,-6.72,13.14,-6.41,-6.72,13.13,-6.41
1069,-279,-0.38,3.51,0.38,0.38,38.29,-10.87,-13.93,-28.4,-72.26,-83.44,86.27,-7.13,-18.31,-9.68,56.57,-59.29,-6.76,13.21,-6.44,-6.76,13.2,-6.44
1070,-283,-0.26,3.73,0.26,0.26,38.29,-10.87,-14.02,-28.43,-72.55,-83.44,86.6,-7.21,-18.24,-9.56,58.32,-57.32,-6.81,13.3,-6.49,-6.81,13.29,-6.49
1071,-288,-0.15,3.94,0.15,0.15,38.3,-10.87,-14.1,-28.47,-72.86,-83.44,86.89,-7.25,-18.22,-9.51,60.01,-55.22,-6.87,13.41,-6.55,-6.87,13.41,-6.54
1072,-294,-0.03,4.16,0.03,0.03,38.3,-10.88,-14.18,-28.52,-73.18,-83.44,87.14,-7.26,-18.22,-9.6,61.66,-52.79,-6.94,13.55,-6.61,-6.94,13.55,-6.61
1073,-301,0.09,4.37,-0.09,-0.09,38.31,-10.88,-14.25,-28.57,-73.49,-83.44,87.37,-7.27,-18.22,-9.83,63.29,-49.84,-7.02,13.71,-6.69,-7.02,13.71,-6.69
1074,-353,0.21,4.59,-0.21,-0.21,38.32,-10.88,-14.32,-28.62,-73.81,-83.44,87.56,-7.28,-18.22,-10.2,64.91,-46.42,-7.61,14.86,-7.25,-7.6,14.85,-7.25
1075,-459,0.33,4.8,-0.33,-0.33,38.33,-10.89,-14.39,-28.67,-74.13,-83.44,87.73,-7.29,-18.22,-10.69,66.5,-42.6,-8.67,16.94,-8.27,-8.67,16.93,-8.26
1076,-564,0.45,5,-0.45,-0.45,38.34,-10.89,-14.45,-28.73,-74.45,-83.44,87.88,-7.29,-18.23,-11.29,68.07,-38.44,-9.62,18.78,-9.17,-9.62,18.78,-9.16
1077,-639,0.57,5.21,-0.57,-0.57,38.35,-10.9,-14.52,-28.79,-74.77,-83.44,88.01,-7.3,-18.25,-11.97,69.61,-33.98,-10.24,20.01,-9.76,-10.24,20,-9.76
1078,-714,0.7,5.41,-0.7,-0.7,38.37,-10.91,-14.58,-28.86,-75.08,-83.44,88.12,-7.3,-18.26,-12.72,71.13,-29.29,-10.83,21.15,-10.32,-10.83,21.15,-10.32
1079,-824,0.82,5.6,-0.82,-0.82,38.38,-10.91,-14.63,-28.92,-75.38,-83.44,88.21,-7.3,-18.29,-13.53,72.63,-24.42,-11.63,22.72,-11.08,-11.63,22.71,-11.08
1080,-995,0.95,5.8,-0.95,-0.95,38.4,-10.92,-14.69,-28.99,-75.67,-83.44,88.28,-7.3,-18.32,-14.37,74.1,-19.44,-12.79,24.98,-12.19,-12.79,24.97,-12.18
1081,-1201,1.07,5.99,-1.07,-1.07,38.43,-10.93,-14.74,-29.06,-75.95,-83.44,88.34,-7.3,-18.35,-15.23,75.53,-14.39,-14.06,27.45,-13.39,-14.06,27.45,-13.39
1082,-1392,1.2,6.17,-1.2,-1.2,38.45,-10.94,-14.79,-29.13,-76.22,-83.44,88.39,-7.3,-18.4,-16.1,76.94,-9.35,-15.15,29.57,-14.43,-15.15,29.57,-14.42
1083,-1544,1.32,6.35,-1.32,-1.32,38.48,-10.95,-14.84,-29.21,-76.47,-83.44,88.42,-7.3,-18.46,-16.95,78.32,-4.35,-15.95,31.15,-15.19,-15.95,31.14,-15.19
1084,-1681,1.45,6.52,-1.45,-1.45,38.51,-10.96,-14.88,-29.28,-76.7,-83.44,88.45,-7.3,-18.52,-17.78,79.66,0.53,-16.66,32.51,-15.86,-16.65,32.51,-15.86
1085,-1838,1.57,6.68,-1.57,-1.57,38.54,-10.97,-14.92,-29.35,-76.91,-83.44,88.46,-7.31,-18.6,-18.56,80.97,5.24,-17.42,34.01,-16.59,-17.42,34.01,-16.59
1086,-2041,1.7,6.84,-1.7,-1.7,38.58,-10.98,-14.96,-29.43,-77.1,-83.44,88.47,-7.31,-18.69,-19.27,82.24,9.72,-18.37,35.86,-17.49,-18.37,35.86,-17.49
1087,-2265,1.82,6.99,-1.82,-1.82,38.62,-10.99,-15,-29.5,-77.27,-83.44,88.48,-7.32,-18.79,-19.91,83.48,13.92,-19.36,37.79,-18.43,-19.36,37.78,-18.42
1088,-2458,1.94,7.14,-1.94,-1.94,38.66,-11,-15.03,-29.58,-77.41,-83.44,88.48,-7.34,-18.9,-20.45,84.68,17.78,-20.18,39.39,-19.2,-20.18,39.38,-19.2
1089,-2592,2.07,7.27,-2.07,-2.07,38.71,-11.02,-15.07,-29.65,-77.52,-83.44,88.48,-7.35,-19.03,-20.88,85.84,21.23,-20.73,40.46,-19.72,-20.73,40.45,-19.72
1090,-2696,2.19,7.4,-2.19,-2.19,38.76,-11.03,-15.1,-29.73,-77.61,-83.44,88.44,-7.4,-19.16,-21.22,86.96,24.5,-21.15,41.27,-20.12,-21.15,41.27,-20.12
1091,-2814,2.31,7.52,-2.31,-2.31,38.81,-11.05,-15.13,-29.8,-77.66,-83.44,88.32,-7.51,-19.28,-21.49,88.04,27.8,-21.61,42.17,-20.56,-21.61,42.17,-20.56
1092,-2969,2.43,7.63,-2.43,-2.43,38.87,-11.07,-15.15,-29.87,-77.68,-83.44,88.12,-7.68,-19.4,-21.7,89.07,31.13,-22.21,43.34,-21.13,-22.21,43.33,-21.12
1093,-3138,2.55,7.72,-2.55,-2.55,38.93,-11.08,-15.18,-29.94,-77.68,-83.44,87.86,-7.9,-19.52,-21.87,90.06,34.45,-22.84,44.57,-21.72,-22.84,44.56,-21.72
1094,-3289,2.67,7.81,-2.67,-2.67,39,-11.1,-15.19,-30.01,-77.68,-83.44,87.53,-8.17,-19.65,-21.99,91,37.76,-23.39,45.64,-22.24,-23.39,45.64,-22.24
1095,-3405,2.79,7.89,-2.79,-2.79,39.07,-11.12,-15.21,-30.08,-77.67,-83.44,87.14,-8.49,-19.78,-22.08,91.9,41.02,-23.81,46.45,-22.64,-23.81,46.45,-22.64
1096,-3503,2.91,7.96,-2.91,-2.91,39.15,-11.14,-15.22,-30.14,-77.67,-83.44,86.7,-8.85,-19.92,-22.14,92.75,44.22,-24.16,47.12,-22.96,-24.15,47.12,-22.96
1097,-3601,3.02,8.02,-3.02,-3.02,39.23,-11.16,-15.22,-30.2,-77.66,-83.44,86.21,-9.24,-20.07,-22.17,93.55,47.34,-24.5,47.79,-23.29,-24.5,47.78,-23.29
1098,-3707,3.14,8.06,-3.14,-3.14,39.31,-11.19,-15.23,-30.26,-77.65,-83.44,85.67,-9.67,-20.25,-22.2,94.29,50.36,-24.86,48.5,-23.63,-24.86,48.49,-23.63
1099,-3816,3.25,8.09,-3.25,-3.25,39.4,-11.21,-15.23,-30.32,-77.64,-83.44,85.1,-10.13,-20.44,-22.21,94.99,53.25,-25.23,49.21,-23.98,-25.23,49.21,-23.98
1100,-3925,3.36,8.11,-3.36,-3.36,39.5,-11.24,-15.23,-30.37,-77.62,-83.44,84.5,-10.62,-20.65,-22.23,95.63,56,-25.6,49.92,-24.32,-25.6,49.92,-24.32
1101,-4031,3.47,8.12,-3.47,-3.47,39.6,-11.26,-15.23,-30.42,-77.6,-83.44,83.86,-11.13,-20.9,-22.25,96.22,58.58,-25.95,50.61,-24.66,-25.95,50.6,-24.66
1102,-4133,3.58,8.12,-3.58,-3.58,39.7,-11.29,-15.23,-30.46,-77.57,-83.44,83.21,-11.65,-21.17,-22.28,96.75,60.98,-26.28,51.25,-24.97,-26.28,51.25,-24.97
1103,-4228,3.68,8.12,-3.68,-3.68,39.82,-11.32,-15.23,-30.5,-77.53,-83.44,82.53,-12.19,-21.48,-22.33,97.22,63.18,-26.59,51.85,-25.26,-26.59,51.85,-25.26
1104,-4308,3.78,8.12,-3.78,-3.78,39.93,-11.35,-15.23,-30.54,-77.49,-83.44,81.85,-12.75,-21.83,-22.42,97.63,65.14,-26.84,52.34,-25.5,-26.84,52.34,-25.5
1105,-4369,3.88,8.12,-3.88,-3.88,40.06,-11.38,-15.24,-30.57,-77.44,-83.44,81.15,-13.3,-22.22,-22.53,97.99,66.87,-27.04,52.72,-25.68,-27.04,52.72,-25.68
1106,-4416,3.98,8.12,-3.98,-3.98,40.19,-11.41,-15.24,-30.59,-77.38,-83.44,80.46,-13.86,-22.65,-22.69,98.28,68.32,-27.19,53.01,-25.83,-27.19,53.01,-25.82
1107,-4454,4.08,8.12,-4.08,-4.08,40.32,-11.45,-15.25,-30.61,-77.31,-83.44,79.76,-14.42,-23.13,-22.89,98.51,69.49,-27.31,53.24,-25.94,-27.31,53.24,-25.93
1108,-4478,4.17,8.12,-4.17,-4.17,40.46,-11.48,-15.26,-30.63,-77.23,-83.44,79.08,-14.98,-23.66,-23.15,98.67,70.35,-27.38,53.39,-26.01,-27.38,53.38,-26
1109,-4484,4.26,8.12,-4.26,-4.26,40.61,-11.52,-15.28,-30.64,-77.15,-83.44,78.4,-15.52,-24.25,-23.47,98.77,70.88,-27.4,53.42,-26.02,-27.4,53.42,-26.02
1110,-4478,4.35,8.11,-4.35,-4.35,40.77,-11.56,-15.31,-30.64,-77.05,-83.44,77.75,-16.06,-24.89,-23.85,98.81,71.06,-27.38,53.39,-26.01,-27.38,53.39,-26.01
1111,-4469,4.43,8.11,-4.43,-4.43,40.93,-11.6,-15.34,-30.59,-76.94,-83.44,77.08,-16.58,-25.59,-24.28,98.81,71.06,-27.35,53.33,-25.98,-27.35,53.33,-25.98
1112,-4455,4.51,8.11,-4.51,-4.51,41.1,-11.64,-15.38,-30.44,-76.81,-83.44,76.37,-17.12,-26.34,-24.71,98.81,71.06,-27.31,53.25,-25.94,-27.31,53.25,-25.94
1113,-4436,4.59,8.11,-4.59,-4.59,41.27,-11.68,-15.43,-30.2,-76.68,-83.44,75.61,-17.66,-27.13,-25.14,98.8,71.06,-27.25,53.13,-25.88,-27.25,53.13,-25.88
1114,-4410,4.67,8.1,-4.67,-4.67,41.46,-11.73,-15.49,-29.88,-76.53,-83.44,74.81,-18.2,-27.97,-25.57,98.78,71.06,-27.17,52.97,-25.8,-27.17,52.97,-25.8
1115,-4375,4.74,8.1,-4.74,-4.74,41.65,-11.77,-15.55,-29.49,-76.36,-83.44,73.97,-18.75,-28.84,-26.02,98.76,71.06,-27.06,52.76,-25.7,-27.06,52.75,-25.7
1116,-4310,4.81,8.09,-4.81,-4.81,41.85,-11.82,-15.62,-29.04,-76.18,-83.44,73.1,-19.31,-29.75,-26.47,98.72,71.06,-26.85,52.36,-25.51,-26.85,52.36,-25.51
1117,-4217,4.87,8.09,-4.87,-4.87,42.08,-11.87,-15.69,-28.54,-75.99,-83.44,72.21,-19.87,-30.7,-26.93,98.68,71.06,-26.55,51.78,-25.23,-26.55,51.78,-25.22
1118,-4128,4.93,8.08,-4.93,-4.93,42.36,-11.92,-15.76,-28,-75.78,-83.44,71.29,-20.43,-31.67,-27.4,98.61,71.05,-26.27,51.22,-24.95,-26.26,51.22,-24.95
1119,-4056,4.99,8.08,-4.99,-4.99,42.7,-11.97,-15.84,-27.43,-75.55,-83.44,70.36,-21,-32.66,-27.89,98.53,71.05,-26.03,50.77,-24.73,-26.03,50.76,-24.73
1120,-3989,5.04,8.07,-5.04,-5.04,43.09,-12.02,-15.91,-26.83,-75.31,-83.44,69.41,-21.57,-33.68,-28.39,98.42,71.05,-25.81,50.34,-24.53,-25.81,50.33,-24.52
1121,-3920,5.09,8.06,-5.09,-5.09,43.53,-12.08,-15.98,-26.22,-75.04,-83.44,68.45,-22.15,-34.72,-28.9,98.3,71.05,-25.58,49.89,-24.31,-25.58,49.89,-24.31
1122,-3846,5.14,8.05,-5.14,-5.14,44.02,-12.14,-16.05,-25.6,-74.76,-83.44,67.48,-22.73,-35.77,-29.44,98.14,71.05,-25.34,49.41,-24.08,-25.33,49.41,-24.08
1123,-3770,5.18,8.04,-5.18,-5.18,44.56,-12.2,-16.12,-24.99,-74.46,-83.44,66.52,-23.32,-36.83,-29.99,97.96,71.05,-25.08,48.92,-23.84,-25.08,48.91,-23.83
1124,-3697,5.21,8.03,-5.21,-5.21,45.14,-12.26,-16.17,-24.39,-74.14,-83.44,65.55,-23.91,-37.91,-30.56,97.75,71.05,-24.83,48.43,-23.6,-24.83,48.43,-23.6
1125,-3629,5.25,8.02,-5.25,-5.25,45.76,-12.32,-16.23,-23.81,-73.8,-83.44,64.59,-24.5,-38.99,-31.16,97.51,71.04,-24.6,47.97,-23.38,-24.59,47.97,-23.38
1126,-3563,5.27,8,-5.27,-5.27,46.42,-12.38,-16.27,-23.27,-73.43,-83.44,63.64,-25.1,-40.07,-31.77,97.23,71.04,-24.37,47.53,-23.16,-24.47,47.7,-23.22
1127,-3491,5.29,7.99,-5.29,-5.29,47.12,-12.45,-16.3,-22.77,-73.05,-83.44,62.71,-25.7,-41.15,-32.42,96.92,71.04,-24.12,47.04,-22.93,-24.55,47.71,-23.16
1128,-3407,5.31,7.97,-5.31,-5.31,47.85,-12.52,-16.32,-22.32,-72.64,-83.44,61.79,-26.3,-42.22,-33.09,96.56,71.03,-23.82,46.46,-22.64,-24.77,47.94,-23.17
1129,-3316,5.33,7.95,-5.33,-5.33,48.62,-12.59,-16.32,-21.93,-72.21,-83.44,60.9,-26.91,-43.29,-33.79,96.17,71.03,-23.49,45.83,-22.34,-25.17,48.43,-23.26
1130,-3234,5.33,7.94,-5.33,-5.33,49.42,-12.68,-16.32,-21.58,-71.65,-83.44,60.03,-27.52,-44.35,-34.51,95.73,71.02,-23.2,45.25,-22.06,-25.76,49.22,-23.46
1131,-3173,5.34,7.92,-5.34,-5.34,50.25,-12.8,-16.29,-21.21,-70.87,-83.41,59.2,-28.13,-45.39,-35.27,95.25,71.02,-22.97,44.82,-21.85,-26.57,50.38,-23.81
1132,-3120,5.33,7.9,-5.33,-5.33,51.11,-12.96,-16.25,-20.83,-69.88,-83.38,58.4,-28.74,-46.42,-36.06,94.71,71.01,-22.78,44.43,-21.66,-27.55,51.78,-24.24
1133,-3046,5.32,7.87,-5.32,-5.32,52,-13.15,-16.19,-20.45,-68.68,-83.33,57.64,-29.36,-47.42,-36.89,94.13,71.01,-22.5,43.9,-21.4,-28.57,53.22,-24.64
1134,-2929,5.31,7.85,-5.31,-5.31,52.9,-13.37,-16.12,-20.06,-67.28,-83.26,56.93,-29.97,-48.4,-37.75,93.49,71,-22.06,43.04,-20.98,-29.57,54.53,-24.97
1135,-2792,5.29,7.82,-5.29,-5.29,53.84,-13.62,-16.03,-19.67,-65.69,-83.19,56.26,-30.59,-49.35,-38.65,92.8,70.99,-21.53,42.01,-20.48,-30.6,55.85,-25.26
1136,-2673,5.26,7.8,-5.26,-5.26,54.79,-13.9,-15.93,-19.27,-63.92,-83.1,55.65,-31.21,-50.27,-39.59,92.05,70.98,-21.06,41.09,-20.03,-31.76,57.38,-25.62
1137,-2592,5.22,7.77,-5.22,-5.22,55.76,-14.21,-15.82,-18.86,-61.98,-83,55.09,-31.84,-51.16,-40.57,91.24,70.97,-20.73,40.46,-19.73,-33.1,59.19,-26.09
